time/date,AUD/US$,EURO/US$,POUND/US$
2005-02-15,1.2718,0.7701,0.5293
2005-02-16,1.2789,0.7696,0.5325
2005-02-17,1.2686,0.7644,0.5277
2005-02-18,1.2694,0.7648,0.5277
2005-02-22,1.2594,0.7559,0.5238
2005-02-23,1.2723,0.7571,0.5245
2005-02-24,1.2705,0.7573,0.5235
2005-02-25,1.2734,0.7579,0.5222
2005-02-28,1.2594,0.7534,0.5195
2005-03-01,1.2744,0.7582,0.5207
2005-03-02,1.2765,0.7618,0.5229
2005-03-03,1.2752,0.7616,0.5236
2005-03-04,1.2628,0.7551,0.5197
2005-03-07,1.2618,0.7574,0.5219
2005-03-08,1.2541,0.7495,0.5183
2005-03-09,1.261,0.7472,0.5198
2005-03-10,1.2657,0.7458,0.5199
2005-03-11,1.2601,0.7427,0.5192
2005-03-14,1.2713,0.7493,0.5231
2005-03-15,1.2668,0.751,0.5226
2005-03-16,1.2585,0.745,0.5191
2005-03-17,1.2602,0.7478,0.5198
2005-03-18,1.2599,0.7513,0.5211
2005-03-21,1.2713,0.7596,0.527
2005-03-22,1.2629,0.757,0.5264
2005-03-23,1.2908,0.7689,0.5344
2005-03-24,1.2968,0.7718,0.5345
2005-03-25,1.2955,0.772,0.5352
2005-03-28,1.3012,0.7766,0.536
2005-03-29,1.2962,0.7744,0.5333
2005-03-30,1.2958,0.7726,0.5315
2005-03-31,1.2938,0.7711,0.5294
2005-04-01,1.2992,0.7754,0.5322
2005-04-04,1.3038,0.7789,0.5338
2005-04-05,1.3031,0.7787,0.5327
2005-04-06,1.3058,0.7771,0.5323
2005-04-07,1.3014,0.7748,0.5328
2005-04-08,1.2943,0.7745,0.5312
2005-04-11,1.2895,0.7709,0.5289
2005-04-12,1.293,0.7768,0.5307
2005-04-13,1.2825,0.7741,0.5283
2005-04-14,1.2962,0.7801,0.5317
2005-04-15,1.2982,0.7735,0.5283
2005-04-18,1.3048,0.767,0.5249
2005-04-19,1.298,0.7672,0.5218
2005-04-20,1.2895,0.7645,0.5209
2005-04-21,1.2873,0.7638,0.5235
2005-04-22,1.2789,0.7652,0.5222
2005-04-25,1.2822,0.7702,0.5231
2005-04-26,1.2834,0.7714,0.5252
2005-04-27,1.288,0.7729,0.525
2005-04-28,1.2829,0.7742,0.5236
2005-04-29,1.2765,0.7741,0.523
2005-05-02,1.2827,0.7778,0.5275
2005-05-03,1.2925,0.7759,0.5288
2005-05-04,1.2858,0.773,0.5263
2005-05-05,1.2804,0.773,0.525
2005-05-06,1.2882,0.7793,0.5285
2005-05-09,1.2935,0.7789,0.5309
2005-05-10,1.2892,0.7766,0.5311
2005-05-11,1.2912,0.7811,0.5338
2005-05-12,1.3023,0.787,0.5362
2005-05-13,1.3139,0.7908,0.5397
2005-05-16,1.3219,0.7918,0.5444
2005-05-17,1.3201,0.7909,0.5434
2005-05-18,1.3161,0.7899,0.544
2005-05-19,1.3184,0.7919,0.5445
2005-05-20,1.3245,0.7966,0.5481
2005-05-23,1.3187,0.7952,0.5468
2005-05-24,1.3118,0.7944,0.5468
2005-05-25,1.3113,0.7935,0.5461
2005-05-26,1.3151,0.7989,0.5493
2005-05-27,1.3118,0.7957,0.5486
2005-05-31,1.3173,0.8098,0.5485
2005-06-01,1.3337,0.8175,0.5519
2005-06-02,1.327,0.8153,0.5508
2005-06-03,1.3249,0.8179,0.5519
2005-06-06,1.3074,0.8151,0.5492
2005-06-07,1.2995,0.8145,0.5459
2005-06-08,1.3007,0.8117,0.5444
2005-06-09,1.3029,0.8186,0.5492
2005-06-10,1.3115,0.8246,0.5516
2005-06-13,1.3172,0.8309,0.5552
2005-06-14,1.3063,0.8307,0.5536
2005-06-15,1.3021,0.826,0.5489
2005-06-16,1.2952,0.8272,0.5493
2005-06-17,1.286,0.817,0.5475
2005-06-20,1.2875,0.8237,0.5485
2005-06-21,1.2849,0.8241,0.5482
2005-06-22,1.2834,0.8244,0.5489
2005-06-23,1.293,0.8296,0.5501
2005-06-24,1.3014,0.8273,0.5488
2005-06-27,1.3011,0.8229,0.5479
2005-06-28,1.3082,0.828,0.5508
2005-06-29,1.3115,0.8264,0.5531
2005-06-30,1.3127,0.8266,0.5577
2005-07-01,1.3305,0.8363,0.5647
2005-07-05,1.3481,0.8391,0.5692
2005-07-06,1.3493,0.8391,0.5687
2005-07-07,1.3508,0.8384,0.5741
2005-07-08,1.3495,0.8379,0.576
2005-07-11,1.3373,0.8288,0.5694
2005-07-12,1.3229,0.8197,0.5633
2005-07-13,1.3373,0.8271,0.5697
2005-07-14,1.3301,0.8272,0.5687
2005-07-15,1.3355,0.8308,0.5704
2005-07-18,1.3261,0.828,0.5707
2005-07-19,1.3348,0.8333,0.5759
2005-07-20,1.3263,0.8302,0.5779
2005-07-21,1.3106,0.8256,0.5724
2005-07-22,1.3053,0.8279,0.5743
2005-07-25,1.3101,0.8296,0.5729
2005-07-26,1.3184,0.8328,0.5742
2005-07-27,1.3235,0.83,0.5735
2005-07-28,1.3208,0.825,0.5699
2005-07-29,1.3168,0.8245,0.5684
2005-08-01,1.3127,0.82,0.5651
2005-08-02,1.3074,0.8191,0.5641
2005-08-03,1.2957,0.8106,0.5615
2005-08-04,1.2922,0.8076,0.5619
2005-08-05,1.3036,0.8112,0.5634
2005-08-08,1.3068,0.809,0.5598
2005-08-09,1.3156,0.8099,0.5604
2005-08-10,1.3089,0.81,0.558
2005-08-11,1.2925,0.8042,0.5534
2005-08-12,1.2948,0.8046,0.551
2005-08-15,1.3016,0.8089,0.5529
2005-08-16,1.3007,0.8102,0.5526
2005-08-17,1.3118,0.8137,0.5532
2005-08-18,1.3268,0.8212,0.5571
2005-08-19,1.3324,0.8232,0.5576
2005-08-22,1.3249,0.8173,0.5549
2005-08-23,1.3243,0.8188,0.5557
2005-08-24,1.3242,0.8171,0.5566
2005-08-25,1.3158,0.8123,0.5542
2005-08-26,1.3186,0.8114,0.5535
2005-08-29,1.3294,0.8165,0.5554
2005-08-30,1.3389,0.8194,0.5605
2005-08-31,1.3308,0.811,0.5552
2005-09-01,1.3142,0.8034,0.5471
2005-09-02,1.3074,0.7976,0.5434
2005-09-06,1.3041,0.8011,0.5429
2005-09-07,1.3014,0.8039,0.5437
2005-09-08,1.2967,0.8065,0.5438
2005-09-09,1.2935,0.8043,0.5435
2005-09-12,1.2955,0.8138,0.5484
2005-09-13,1.3026,0.8155,0.549
2005-09-14,1.297,0.8142,0.5481
2005-09-15,1.3051,0.8186,0.5534
2005-09-16,1.3045,0.8187,0.5545
2005-09-19,1.3036,0.8228,0.5543
2005-09-20,1.2999,0.8212,0.5541
2005-09-21,1.2977,0.8191,0.5526
2005-09-22,1.3101,0.8228,0.5581
2005-09-23,1.3203,0.828,0.5622
2005-09-26,1.3215,0.8308,0.5635
2005-09-27,1.3268,0.8326,0.5657
2005-09-28,1.3207,0.8322,0.5669
2005-09-29,1.317,0.8319,0.5675
2005-09-30,1.3084,0.8293,0.5651
2005-10-03,1.311,0.8393,0.5695
2005-10-04,1.3106,0.8391,0.5686
2005-10-05,1.3215,0.8344,0.5664
2005-10-06,1.3207,0.8242,0.5641
2005-10-07,1.3214,0.8254,0.5682
2005-10-11,1.3273,0.8323,0.5718
2005-10-12,1.3252,0.8306,0.5704
2005-10-13,1.339,0.8377,0.572
2005-10-14,1.327,0.8283,0.5657
2005-10-17,1.3328,0.8306,0.5697
2005-10-18,1.338,0.8376,0.5719
2005-10-19,1.3362,0.8342,0.5673
2005-10-20,1.3266,0.8346,0.5646
2005-10-21,1.3382,0.8363,0.5652
2005-10-24,1.3319,0.8335,0.5646
2005-10-25,1.3231,0.8265,0.5601
2005-10-26,1.3257,0.8277,0.5629
2005-10-27,1.3193,0.8232,0.5607
2005-10-28,1.3332,0.8272,0.5624
2005-10-31,1.3369,0.8337,0.5653
2005-11-01,1.3421,0.8335,0.5672
2005-11-02,1.3488,0.8287,0.5632
2005-11-03,1.3514,0.8354,0.5643
2005-11-04,1.3665,0.8455,0.5711
2005-11-07,1.3657,0.8478,0.5734
2005-11-08,1.3591,0.8494,0.5742
2005-11-09,1.3639,0.8512,0.5742
2005-11-10,1.3682,0.8518,0.5727
2005-11-14,1.3761,0.8571,0.5764
2005-11-15,1.3654,0.8551,0.5758
2005-11-16,1.3686,0.8568,0.5825
2005-11-17,1.3628,0.8543,0.5817
2005-11-18,1.3684,0.8517,0.5832
2005-11-21,1.3576,0.8522,0.5826
2005-11-22,1.3598,0.852,0.5835
2005-11-23,1.3545,0.8475,0.5809
2005-11-25,1.3604,0.853,0.5829
2005-11-28,1.3554,0.8472,0.5807
2005-11-29,1.3532,0.8485,0.5813
2005-11-30,1.3524,0.8482,0.5773
2005-12-01,1.3495,0.8546,0.5784
2005-12-02,1.339,0.8548,0.5779
2005-12-05,1.3307,0.8484,0.5748
2005-12-06,1.3261,0.8486,0.5746
2005-12-07,1.339,0.8531,0.5764
2005-12-08,1.3321,0.8453,0.571
2005-12-09,1.3296,0.8457,0.5697
2005-12-12,1.3238,0.8355,0.5637
2005-12-13,1.3254,0.8385,0.5658
2005-12-14,1.3215,0.8305,0.5637
2005-12-15,1.3387,0.8358,0.5666
2005-12-16,1.3459,0.8325,0.5645
2005-12-19,1.347,0.8336,0.5669
2005-12-20,1.3646,0.844,0.57
2005-12-21,1.3659,0.8463,0.5746
2005-12-22,1.3672,0.8415,0.5749
2005-12-23,1.3738,0.8434,0.5772
2005-12-27,1.3772,0.8435,0.5778
2005-12-28,1.3697,0.8421,0.5805
2005-12-29,1.3661,0.8442,0.5793
2005-12-30,1.362,0.8445,0.5818
2006-01-03,1.3552,0.8347,0.5746
2006-01-04,1.3396,0.8271,0.5686
2006-01-05,1.3365,0.8264,0.5693
2006-01-06,1.3284,0.8232,0.5651
2006-01-09,1.3303,0.8289,0.5667
2006-01-10,1.3351,0.829,0.5667
2006-01-11,1.3231,0.8241,0.5668
2006-01-12,1.3312,0.8309,0.5678
2006-01-13,1.3271,0.8262,0.5645
2006-01-17,1.3303,0.8283,0.5673
2006-01-18,1.3355,0.8276,0.5675
2006-01-19,1.3389,0.8258,0.5676
2006-01-20,1.3387,0.8264,0.5662
2006-01-23,1.3293,0.8146,0.5605
2006-01-24,1.3305,0.8139,0.5591
2006-01-25,1.3271,0.8162,0.5595
2006-01-26,1.3277,0.8177,0.5609
2006-01-27,1.3301,0.8244,0.5639
2006-01-30,1.3339,0.8271,0.5654
2006-01-31,1.3207,0.8225,0.5612
2006-02-01,1.3259,0.827,0.5624
2006-02-02,1.3249,0.8264,0.5616
2006-02-03,1.3349,0.8319,0.5673
2006-02-06,1.3466,0.8354,0.5727
2006-02-07,1.3448,0.8351,0.5733
2006-02-08,1.3526,0.8379,0.5745
2006-02-09,1.3521,0.8359,0.5743
2006-02-10,1.3552,0.8389,0.5729
2006-02-13,1.3521,0.84,0.5735
2006-02-14,1.3534,0.8407,0.5766
2006-02-15,1.3508,0.8415,0.5747
2006-02-16,1.355,0.8416,0.5762
2006-02-17,1.3541,0.8399,0.5746
2006-02-21,1.3524,0.8395,0.5732
2006-02-22,1.3581,0.84,0.5739
2006-02-23,1.3519,0.8387,0.5707
2006-02-24,1.3515,0.8416,0.5731
2006-02-27,1.3537,0.8432,0.5744
2006-02-28,1.3459,0.8386,0.5702
2006-03-01,1.3461,0.8404,0.5723
2006-03-02,1.3408,0.8331,0.5717
2006-03-03,1.3441,0.8314,0.5704
2006-03-06,1.3497,0.8332,0.5717
2006-03-07,1.3631,0.8412,0.576
2006-03-08,1.3663,0.8393,0.5761
2006-03-09,1.3598,0.8389,0.5758
2006-03-10,1.368,0.8413,0.5795
2006-03-13,1.365,0.8374,0.5777
2006-03-14,1.3583,0.8316,0.5721
2006-03-15,1.355,0.8302,0.5727
2006-03-16,1.3605,0.823,0.5697
2006-03-17,1.3716,0.8199,0.5692
2006-03-20,1.3845,0.8218,0.5694
2006-03-21,1.3966,0.8279,0.5728
2006-03-22,1.3881,0.8268,0.572
2006-03-23,1.3996,0.8344,0.5758
2006-03-24,1.4071,0.831,0.5738
2006-03-27,1.4172,0.8323,0.5724
2006-03-28,1.4112,0.828,0.5715
2006-03-29,1.4168,0.8313,0.5762
2006-03-30,1.4006,0.8243,0.5731
2006-03-31,1.3957,0.8238,0.5749
2006-04-03,1.3933,0.8248,0.5751
2006-04-04,1.3883,0.8158,0.5695
2006-04-05,1.3768,0.8149,0.5715
2006-04-06,1.3671,0.8186,0.5713
2006-04-07,1.3738,0.8258,0.5745
2006-04-10,1.3732,0.8271,0.5745
2006-04-11,1.3648,0.8247,0.5725
2006-04-12,1.3671,0.826,0.5712
2006-04-13,1.3727,0.826,0.5705
2006-04-14,1.3719,0.826,0.5711
2006-04-17,1.3559,0.8152,0.5645
2006-04-18,1.3541,0.8147,0.563
2006-04-19,1.3396,0.81,0.5588
2006-04-20,1.3557,0.8113,0.5618
2006-04-21,1.3434,0.8104,0.5613
2006-04-24,1.3434,0.8082,0.5606
2006-04-25,1.3412,0.8057,0.5594
2006-04-26,1.3271,0.8023,0.5588
2006-04-27,1.3221,0.7984,0.5552
2006-04-28,1.317,0.7921,0.5488
2006-05-01,1.3146,0.7932,0.5469
2006-05-02,1.3104,0.7909,0.5436
2006-05-03,1.2968,0.7912,0.5421
2006-05-04,1.2943,0.7884,0.541
2006-05-05,1.2975,0.7854,0.538
2006-05-08,1.2992,0.7862,0.5381
2006-05-09,1.2947,0.7845,0.5367
2006-05-10,1.2882,0.7813,0.5363
2006-05-11,1.2852,0.7779,0.5307
2006-05-12,1.294,0.7759,0.5288
2006-05-15,1.3111,0.7797,0.5309
2006-05-16,1.3062,0.7802,0.5314
2006-05-17,1.3168,0.786,0.5313
2006-05-18,1.3068,0.7816,0.5297
2006-05-19,1.3212,0.7843,0.5332
2006-05-22,1.3317,0.7782,0.5302
2006-05-23,1.3252,0.7786,0.5317
2006-05-24,1.3287,0.7845,0.5354
2006-05-25,1.3184,0.7827,0.5342
2006-05-26,1.3198,0.785,0.5386
2006-05-30,1.3125,0.7771,0.5312
2006-05-31,1.33,0.7792,0.5338
2006-06-01,1.3369,0.7798,0.5352
2006-06-02,1.3316,0.7745,0.5314
2006-06-05,1.3286,0.772,0.5323
2006-06-06,1.3473,0.7795,0.5374
2006-06-07,1.3473,0.7813,0.5381
2006-06-08,1.3459,0.7906,0.5427
2006-06-09,1.3335,0.7914,0.5427
2006-06-12,1.3394,0.7945,0.5423
2006-06-13,1.3499,0.7953,0.5435
2006-06-14,1.3521,0.7917,0.5408
2006-06-15,1.3556,0.7926,0.5412
2006-06-16,1.3534,0.7922,0.541
2006-06-19,1.3559,0.7951,0.5434
2006-06-20,1.3565,0.7957,0.5435
2006-06-21,1.3567,0.7896,0.5417
2006-06-22,1.3607,0.7948,0.5463
2006-06-23,1.3671,0.7986,0.5493
2006-06-26,1.3697,0.7966,0.5498
2006-06-27,1.3624,0.7943,0.5483
2006-06-28,1.3729,0.798,0.5507
2006-06-29,1.3669,0.7978,0.5522
2006-06-30,1.3472,0.7825,0.5408
2006-07-03,1.3448,0.7817,0.5432
2006-07-05,1.3501,0.7858,0.5452
2006-07-06,1.3407,0.7839,0.5442
2006-07-07,1.3308,0.7799,0.5402
2006-07-10,1.3362,0.7843,0.5429
2006-07-11,1.3287,0.7841,0.5426
2006-07-12,1.327,0.787,0.545
2006-07-13,1.3264,0.7891,0.5434
2006-07-14,1.3261,0.7911,0.5445
2006-07-17,1.3346,0.7981,0.5494
2006-07-18,1.3398,0.8,0.5473
2006-07-19,1.336,0.7962,0.5442
2006-07-20,1.3305,0.7912,0.5407
2006-07-21,1.3282,0.7884,0.538
2006-07-24,1.327,0.7918,0.5408
2006-07-25,1.3282,0.7952,0.5433
2006-07-26,1.3168,0.7919,0.5413
2006-07-27,1.3087,0.7854,0.5369
2006-07-28,1.305,0.7844,0.5363
2006-07-31,1.3048,0.7835,0.5352
2006-08-01,1.3103,0.7826,0.5344
2006-08-02,1.3091,0.7814,0.5325
2006-08-03,1.3158,0.7825,0.5306
2006-08-04,1.3058,0.7756,0.5236
2006-08-07,1.3094,0.7772,0.5235
2006-08-08,1.3142,0.7789,0.5242
2006-08-09,1.3043,0.7759,0.5239
2006-08-10,1.3036,0.7834,0.5294
2006-08-11,1.3033,0.7839,0.5276
2006-08-14,1.316,0.7852,0.529
2006-08-15,1.3074,0.782,0.5278
2006-08-16,1.2989,0.7774,0.5263
2006-08-17,1.3091,0.777,0.528
2006-08-18,1.3194,0.7806,0.5317
2006-08-21,1.3089,0.7744,0.5272
2006-08-22,1.3115,0.781,0.5296
2006-08-23,1.311,0.7816,0.5283
2006-08-24,1.3103,0.7837,0.5295
2006-08-25,1.3214,0.7833,0.5295
2006-08-28,1.3182,0.7822,0.5272
2006-08-29,1.3146,0.7832,0.5287
2006-08-30,1.308,0.7797,0.5252
2006-08-31,1.3106,0.7817,0.5257
2006-09-01,1.305,0.7792,0.5249
2006-09-05,1.298,0.7806,0.5284
2006-09-06,1.3057,0.782,0.5316
2006-09-07,1.3158,0.7839,0.533
2006-09-08,1.3263,0.7891,0.536
2006-09-11,1.3316,0.7875,0.5368
2006-09-12,1.3284,0.7878,0.5334
2006-09-13,1.3268,0.7869,0.5329
2006-09-14,1.3249,0.7852,0.5295
2006-09-15,1.3303,0.7906,0.5324
2006-09-18,1.3268,0.7892,0.5327
2006-09-19,1.3264,0.7885,0.5311
2006-09-20,1.3256,0.7873,0.5293
2006-09-21,1.3228,0.7855,0.5271
2006-09-22,1.331,0.7815,0.526
2006-09-25,1.3303,0.7845,0.5263
2006-09-26,1.331,0.7882,0.5276
2006-09-27,1.3342,0.7875,0.5301
2006-09-28,1.3356,0.7876,0.5334
2006-09-29,1.3403,0.7882,0.5343
2006-10-02,1.3362,0.7847,0.5302
2006-10-03,1.3437,0.7857,0.5299
2006-10-04,1.3446,0.7882,0.5308
2006-10-05,1.3425,0.7882,0.5327
2006-10-06,1.3452,0.7937,0.5344
2006-10-10,1.3437,0.7974,0.5391
2006-10-11,1.3434,0.797,0.5386
2006-10-12,1.3321,0.7976,0.5389
2006-10-13,1.3323,0.7999,0.5391
2006-10-16,1.3268,0.7988,0.5375
2006-10-17,1.3263,0.7959,0.5338
2006-10-18,1.3266,0.799,0.5355
2006-10-19,1.3182,0.794,0.533
2006-10-20,1.3193,0.7928,0.5311
2006-10-23,1.32,0.7972,0.5345
2006-10-24,1.3186,0.7959,0.5335
2006-10-25,1.3153,0.7942,0.5327
2006-10-26,1.3122,0.7893,0.5298
2006-10-27,1.3012,0.7859,0.5272
2006-10-30,1.3001,0.7863,0.5256
2006-10-31,1.2915,0.7829,0.524
2006-11-01,1.29,0.783,0.5238
2006-11-02,1.2918,0.7825,0.5239
2006-11-03,1.2989,0.7871,0.526
2006-11-06,1.2975,0.7865,0.5272
2006-11-07,1.2887,0.7809,0.5236
2006-11-08,1.2975,0.7828,0.5247
2006-11-09,1.3007,0.7791,0.5245
2006-11-10,1.3033,0.7775,0.523
2006-11-13,1.3108,0.7806,0.5257
2006-11-14,1.3062,0.7805,0.5278
2006-11-15,1.3084,0.7808,0.5296
2006-11-16,1.3016,0.7808,0.529
2006-11-17,1.3011,0.7798,0.5281
2006-11-20,1.3017,0.7806,0.5273
2006-11-21,1.2999,0.7798,0.5268
2006-11-22,1.289,0.7735,0.5223
2006-11-24,1.285,0.7645,0.5177
2006-11-27,1.2845,0.7622,0.5163
2006-11-28,1.278,0.7598,0.5133
2006-11-29,1.2762,0.7607,0.513
2006-11-30,1.2665,0.7541,0.5078
2006-12-01,1.2636,0.751,0.5052
2006-12-04,1.2668,0.7504,0.5054
2006-12-05,1.2718,0.7504,0.5064
2006-12-06,1.2697,0.7515,0.5078
2006-12-07,1.2644,0.7521,0.5095
2006-12-08,1.2721,0.7567,0.5111
2006-12-11,1.2753,0.7563,0.5115
2006-12-12,1.2745,0.7557,0.5088
2006-12-13,1.2711,0.7567,0.5086
2006-12-14,1.2755,0.7591,0.509
2006-12-15,1.2778,0.7637,0.5118
2006-12-18,1.2829,0.7649,0.5139
2006-12-19,1.275,0.7579,0.5085
2006-12-20,1.2724,0.7586,0.509
2006-12-21,1.2736,0.759,0.5096
2006-12-22,1.2771,0.7616,0.511
2006-12-26,1.2773,0.7615,0.511
2006-12-27,1.2753,0.7619,0.5111
2006-12-28,1.2689,0.76,0.5097
2006-12-29,1.2684,0.7577,0.5106
2007-01-02,1.2563,0.7527,0.5067
2007-01-03,1.2636,0.7594,0.5129
2007-01-04,1.2724,0.7637,0.5143
2007-01-05,1.2825,0.7689,0.518
2007-01-08,1.2799,0.7679,0.5159
2007-01-09,1.2829,0.7695,0.5155
2007-01-10,1.2877,0.7728,0.5172
2007-01-11,1.2783,0.775,0.5144
2007-01-12,1.2778,0.7736,0.5108
2007-01-16,1.2778,0.7741,0.5101
2007-01-17,1.2715,0.7723,0.5071
2007-01-18,1.2681,0.7727,0.5072
2007-01-19,1.2671,0.7711,0.5061
2007-01-22,1.2669,0.7718,0.5058
2007-01-23,1.2625,0.7678,0.5039
2007-01-24,1.2791,0.7714,0.5083
2007-01-25,1.2863,0.7704,0.5075
2007-01-26,1.2947,0.7747,0.5103
2007-01-29,1.2943,0.7723,0.5104
2007-01-30,1.2947,0.772,0.5098
2007-01-31,1.292,0.7693,0.5099
2007-02-01,1.291,0.768,0.508
2007-02-02,1.2908,0.7716,0.5086
2007-02-05,1.2872,0.7732,0.5102
2007-02-06,1.2872,0.7711,0.5078
2007-02-07,1.2844,0.768,0.5076
2007-02-08,1.2801,0.7672,0.5106
2007-02-09,1.2878,0.7689,0.5125
2007-02-12,1.2943,0.7715,0.5135
2007-02-13,1.2863,0.7678,0.5143
2007-02-14,1.2767,0.7618,0.5095
2007-02-15,1.2744,0.761,0.512
2007-02-16,1.271,0.7612,0.5128
2007-02-20,1.2736,0.7614,0.5116
2007-02-21,1.266,0.7618,0.5122
2007-02-22,1.2666,0.7614,0.511
2007-02-23,1.2626,0.7596,0.5092
2007-02-26,1.2609,0.7599,0.5094
2007-02-27,1.2606,0.7549,0.5086
2007-02-28,1.2671,0.7559,0.5099
2007-03-01,1.2718,0.7591,0.5108
2007-03-02,1.2765,0.7586,0.5139
2007-03-05,1.294,0.7637,0.5199
2007-03-06,1.2925,0.7629,0.5189
2007-03-07,1.2878,0.7606,0.5177
2007-03-08,1.289,0.7617,0.5181
2007-03-09,1.2811,0.7623,0.5177
2007-03-12,1.2757,0.7584,0.5184
2007-03-13,1.2705,0.7576,0.5175
2007-03-14,1.2723,0.756,0.5171
2007-03-15,1.2684,0.7548,0.5164
2007-03-16,1.2582,0.7515,0.5149
2007-03-19,1.2506,0.7519,0.5139
2007-03-20,1.2475,0.7524,0.5107
2007-03-21,1.2477,0.7516,0.5103
2007-03-22,1.2372,0.7486,0.5083
2007-03-23,1.2404,0.7518,0.5094
2007-03-26,1.235,0.7499,0.5078
2007-03-27,1.2362,0.7487,0.5085
2007-03-28,1.2401,0.7501,0.5099
2007-03-29,1.2379,0.7499,0.5095
2007-03-30,1.234,0.7477,0.508
2007-04-02,1.2246,0.7477,0.5054
2007-04-03,1.2299,0.7483,0.5055
2007-04-04,1.2225,0.7483,0.5062
2007-04-05,1.2206,0.7448,0.5074
2007-04-06,1.2229,0.7474,0.5088
2007-04-09,1.2244,0.7481,0.51
2007-04-10,1.2121,0.7443,0.5072
2007-04-11,1.2108,0.7443,0.5054
2007-04-12,1.2083,0.7416,0.5058
2007-04-13,1.2011,0.7398,0.5043
2007-04-16,1.2009,0.738,0.5023
2007-04-17,1.1952,0.737,0.4985
2007-04-18,1.1972,0.7367,0.499
2007-04-19,1.1967,0.735,0.4993
2007-04-20,1.1957,0.7352,0.4988
2007-04-23,1.1992,0.7364,0.4996
2007-04-24,1.2071,0.7341,0.4993
2007-04-25,1.2,0.7328,0.499
2007-04-26,1.2115,0.7358,0.5024
2007-04-27,1.2032,0.7339,0.5004
2007-04-30,1.2011,0.7321,0.5
2007-05-01,1.2067,0.7353,0.5002
2007-05-02,1.2126,0.7354,0.5023
2007-05-03,1.2134,0.7371,0.5031
2007-05-04,1.2185,0.736,0.5017
2007-05-07,1.2115,0.7344,0.5014
2007-05-08,1.2082,0.739,0.5025
2007-05-09,1.207,0.7381,0.5009
2007-05-10,1.2019,0.7401,0.5042
2007-05-11,1.2011,0.7397,0.5044
2007-05-14,1.2,0.7383,0.505
2007-05-15,1.1979,0.7351,0.5035
2007-05-16,1.2124,0.7395,0.5057
2007-05-17,1.2167,0.7411,0.5064
2007-05-18,1.2121,0.7401,0.5062
2007-05-21,1.2195,0.7431,0.5077
2007-05-22,1.2176,0.7427,0.5059
2007-05-23,1.2127,0.7417,0.503
2007-05-24,1.2185,0.7447,0.5037
2007-05-25,1.221,0.7434,0.5039
2007-05-29,1.2192,0.7417,0.5047
2007-05-30,1.2165,0.7452,0.5064
2007-05-31,1.2089,0.7433,0.5051
2007-06-01,1.2029,0.744,0.5049
2007-06-04,1.1989,0.7414,0.502
2007-06-05,1.1946,0.7393,0.5015
2007-06-06,1.1893,0.7412,0.5021
2007-06-07,1.1839,0.7432,0.5051
2007-06-08,1.1867,0.7486,0.5087
2007-06-11,1.1868,0.7486,0.508
2007-06-12,1.185,0.7505,0.5063
2007-06-13,1.1902,0.7522,0.5069
2007-06-14,1.1977,0.7513,0.5077
2007-06-15,1.1905,0.7482,0.5059
2007-06-18,1.1875,0.7462,0.5045
2007-06-19,1.182,0.7454,0.5029
2007-06-20,1.1823,0.7448,0.5016
2007-06-21,1.1809,0.7463,0.5019
2007-06-22,1.179,0.7442,0.5006
2007-06-25,1.1792,0.7435,0.501
2007-06-26,1.1801,0.7425,0.5001
2007-06-27,1.194,0.7444,0.5009
2007-06-28,1.1819,0.7426,0.4995
2007-06-29,1.1777,0.7396,0.4984
2007-07-02,1.1633,0.7338,0.496
2007-07-03,1.1705,0.7345,0.4958
2007-07-05,1.1681,0.7357,0.4972
2007-07-06,1.167,0.7339,0.497
2007-07-09,1.1621,0.7341,0.4959
2007-07-10,1.1598,0.7292,0.4939
2007-07-11,1.1609,0.7269,0.4921
2007-07-12,1.1577,0.7259,0.4929
2007-07-13,1.151,0.7253,0.4915
2007-07-16,1.1465,0.7254,0.4908
2007-07-17,1.1452,0.7256,0.4889
2007-07-18,1.1392,0.7242,0.487
2007-07-19,1.1369,0.7241,0.488
2007-07-20,1.1369,0.723,0.4862
2007-07-23,1.1319,0.7237,0.4858
2007-07-24,1.1311,0.7234,0.4848
2007-07-25,1.1328,0.7293,0.4875
2007-07-26,1.139,0.7283,0.4881
2007-07-27,1.1682,0.7328,0.4929
2007-07-30,1.1752,0.7309,0.4941
2007-07-31,1.1636,0.7293,0.4911
2007-08-01,1.1714,0.7309,0.4924
2007-08-02,1.1635,0.7303,0.4915
2007-08-03,1.1665,0.7254,0.4896
2007-08-06,1.1666,0.7252,0.4928
2007-08-07,1.1705,0.7274,0.495
2007-08-08,1.1604,0.7242,0.491
2007-08-09,1.1707,0.7299,0.4933
2007-08-10,1.1827,0.7307,0.4946
2007-08-13,1.1862,0.734,0.4969
2007-08-14,1.1927,0.7363,0.5
2007-08-15,1.2132,0.7419,0.5019
2007-08-16,1.2723,0.7462,0.5043
2007-08-17,1.2679,0.7412,0.5043
2007-08-20,1.2492,0.7425,0.5043
2007-08-21,1.25,0.7417,0.5047
2007-08-22,1.2433,0.7388,0.5021
2007-08-23,1.2294,0.7375,0.4991
2007-08-24,1.2133,0.7329,0.4975
2007-08-27,1.2066,0.7329,0.4967
2007-08-28,1.2185,0.7339,0.4984
2007-08-29,1.221,0.7313,0.4955
2007-08-30,1.222,0.7327,0.496
2007-08-31,1.2259,0.7331,0.4959
2007-09-03,1.2259,0.7331,0.4959
